train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
2.1480603218078613,0,49,,,
2.0399839878082275,0,99,,,
2.1285619735717773,0,149,,,
,0,167,2.1287500858306885,0.2742175757884979,
,0,167,,,2.1120095252990723
