train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
2.246760129928589,0,49,,,
2.1431221961975098,0,99,,,
1.9952731132507324,0,149,,,
,0,167,2.1274569034576416,0.2757079005241394,
,0,167,,,2.089509963989258
