train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
2.3659627437591553,0,49,,,
2.3980164527893066,0,99,,,
2.431497812271118,0,149,,,
,0,167,2.3681540489196777,0.15648286044597626,
,0,167,,,2.373522996902466
2.367219924926758,1,199,,,
2.3377695083618164,1,249,,,
